iso3,area,year,1,2,3,4,5,N,3+,fi_0,fi_1,fi_2
SLE,Moyamba,2021,184800,182607,60343,0,0,427750,60343,0.141070718877849,0.0470235729592831,0.015674524319761
SLE,Moyamba,2022,132000,169714,139543,11314,0,452571,150857,0.333333333333333,0.119444241897956,0.0453701678238823
SLE,Port loko,2020,316321,316321,70294,0,0,702936,70294,0.100000569041847,0.0333335230139491,0.011111174337983
SLE,Port loko,2021,343516,386614,105440,0,0,835570,105440,0.126189307897603,0.0420631026325343,0.0140210342108448
SLE,Port loko,2022,324072,285183,103703,0,0,712958,103703,0.145454570956494,0.048484856985498,0.016161618995166
SLE,Pujehun,2020,218444,158868,19859,0,0,397171,19859,0.0500011330132361,0.0166670443377454,0.00555568144591512
SLE,Pujehun,2021,194613,184562,41014,0,0,420189,41014,0.0976084571466649,0.0325361523822217,0.0108453841274072
SLE,Pujehun,2022,205069,205069,69723,0,0,479861,69723,0.145298325973563,0.0484327753245211,0.016144258441507
SLE,Tonkolili,2020,443149,133552,30353,0,0,607054,30353,0.0500004941899732,0.0166668313966577,0.00555561046555258
SLE,Tonkolili,2021,413666,212469,62677,0,0,688812,62677,0.0909928979169933,0.0303309659723311,0.010110321990777
SLE,Tonkolili,2022,382328,250707,81480,0,0,714515,81480,0.114035394638321,0.0380117982127737,0.0126705994042579
SLE,Western area rural,2020,259658,188379,61096,0,0,509133,61096,0.120000078564933,0.040000026188311,0.0133333420627703
SLE,Western area rural,2021,267157,203653,91644,0,0,562454,91644,0.162935991209948,0.0543119970699826,0.0181039990233275
SLE,Western area rural,2022,288111,235727,89052,0,0,612890,89052,0.145298503809819,0.048432834603273,0.016144278201091
SLE,Western area urban,2020,696133,360069,144028,0,0,1200230,144028,0.120000333269457,0.0400001110898189,0.013333370363273
SLE,Western area urban,2021,708004,480092,180035,0,0,1368131,180035,0.131591930889659,0.0438639769632197,0.0146213256544066
SLE,Western area urban,2022,633478,521687,223580,0,0,1378745,223580,0.16216196613587,0.0540539887119567,0.0180179962373189
SLV,Ahuachapan,2017,308952,54521,0,0,0,363473,0,0,0,0
SLV,Ahuachapan,2018,312587,54521,0,0,0,367108,0,0,0,0
SLV,Ahuachapàn,2020,151958,140561,75979,11397,0,379895,87376,0.230000394845944,0.0866669298972962,0.0355557310426419
SLV,Ahuachapàn,2021,132963,170953,94974,11397,0,410287,106371,0.259259981427635,0.0956793659072795,0.0380660367011385
SLV,Ahuachapán,2021,148699,159580,72536,7254,0,388069,79790,0.205607765629308,0.0747667725756674,0.0290761579913767
SLV,Ahuachapán,2022,108804,181341,65283,7254,0,362682,72537,0.20000165434182,0.0733342156489707,0.0288894035730107
SLV,Cabañas,2020,113161,52228,8705,0,0,174094,8705,0.0500017232070031,0.016667241069001,0.00555574702300035
SLV,Cabañas,2021,104456,73119,26115,3072,0,206762,29187,0.141162302550759,0.0520066549946315,0.0206372544277962
SLV,Cabañas,2022,53766,72200,24579,3072,0,153617,27651,0.179999609418228,0.0666657987071743,0.0266658855031236
SLV,Chalatenango,2017,188547,16395,0,0,0,204942,0,0,0,0
SLV,Chalatenango,2018,125015,14346,0,0,0,139361,0,0,0,0
SLV,Chalatenango,2020,126507,73796,10542,0,0,210845,10542,0.0499988142948612,0.0166662714316204,0.00555542381054013
SLV,Chalatenango,2021,115965,90290,21085,0,0,227340,21085,0.0927465470220815,0.0309155156740272,0.0103051718913424
SLV,Chalatenango,2022,72232,81261,27087,0,0,180580,27087,0.15,0.05,0.0166666666666667
SLV,Cuscatlàn,2020,165602,96601,13800,0,0,276003,13800,0.0499994565276464,0.0166664855092155,0.00555549516973849
SLV,Cuscatlàn,2021,151802,110402,27600,0,0,289804,27600,0.095236780720763,0.0317455935735877,0.0105818645245292
SLV,Cuscatlán,2021,111002,129503,26429,2643,0,269577,29072,0.107843028151511,0.0392157590101035,0.0152506416431009
SLV,Cuscatlán,2022,105716,129503,26429,2643,0,264291,29072,0.109999962162919,0.0400001008988829,0.0155556648626787
SLV,La Libertad,2020,415488,315771,83098,16620,0,830977,99718,0.120000914586084,0.0466671560504483,0.0200002861424297
SLV,La Libertad,2021,332390,478526,108027,16620,0,935563,124647,0.133232075231705,0.0503322598264361,0.0207251319971682
SLV,La Libertad,2022,199386,478526,119631,0,0,797543,119631,0.1499994357671,0.0499998119223666,0.0166666039741222
SLV,La Paz,2020,281593,75091,18773,0,0,375457,18773,0.0500003995131267,0.0166667998377089,0.00555559994590296
SLV,La Paz,2021,244047,170853,56319,3559,0,474778,59878,0.126117890887952,0.0445380086412316,0.0165118106661312
SLV,La Paz,2022,135259,163734,53392,3559,0,355944,56951,0.159999887622772,0.0566662171577552,0.0211106865749169
SLV,La Unión,2017,246956,21474,0,0,0,268430,0,0,0,0
SLV,La Unión,2018,249640,21474,0,0,0,271114,0,0,0,0
SLV,La Unión,2019,187990,81431,35287,13572,0,318280,48859,0.153509488500691,0.0653837292111767,0.0312705095443565
SLV,La Unión,2020,166639,83319,27773,0,0,277731,27773,0.0999996399393658,0.0333332133131219,0.011111071104374
SLV,La Unión,2021,111092,115909,55546,13887,0,296434,69433,0.234227517761121,0.0936914568954078,0.0416408973929366
SLV,La Unión,2022,69545,118227,39409,4636,0,231817,44045,0.189999007838079,0.0699991803879785,0.0277771786461831
SLV,Morazan,2017,179305,22413,0,0,0,201718,0,0,0,0
SLV,Morazan,2018,183380,24451,0,0,0,207831,0,0,0,0
SLV,Morazan,2019,101839,112091,22418,11209,0,247557,33627,0.135835383366255,0.0603712814961134,0.0301856407480567
SLV,Morazán,2020,137281,63360,10560,0,0,211201,10560,0.0499997632586967,0.0166665877528989,0.0055555292509663
SLV,Morazán,2021,105601,96685,32873,5801,0,240960,38674,0.160499667994688,0.0615247343957503,0.0258581415080419
SLV,Morazán,2022,52210,100552,34806,5801,0,193369,40607,0.209997465984724,0.0799990346608471,0.0333329311086863
SLV,San Miguel,2020,335557,129060,51624,0,0,516241,51624,0.0999998062920225,0.0333332687640075,0.0111110895880025
SLV,San Miguel,2021,283933,251313,103248,10325,0,648819,113573,0.175045736946668,0.0636530886631454,0.0247540360083304
SLV,San Miguel,2022,139618,242005,74463,9308,0,465394,83771,0.18000017189736,0.0666668099144667,0.0266667717150534
SLV,San Salvador,2020,1004944,639510,127902,54815,0,1827171,182717,0.099999945270585,0.0433332913741151,0.0211110813139852
SLV,San Salvador,2021,913585,866788,182717,54815,0,2017905,237532,0.11771218169339,0.0482921643982249,0.0221339017996938
SLV,San Salvador,2022,606752,953467,173358,0,0,1733577,173358,0.100000173052596,0.033333391017532,0.0111111303391773
SLV,San Vicente,2020,142570,38019,9505,0,0,190094,9505,0.0500015781665913,0.0166671927221971,0.00555573090739903
SLV,San Vicente,2021,138768,88757,17403,3481,0,248409,20884,0.0840710280223341,0.0326947359663566,0.0140122852947268
SLV,San Vicente,2022,60912,92237,17403,3481,0,174033,20884,0.120000229841467,0.0466673944979784,0.0200006767554302
SLV,San miguel,2017,489919,9998,0,0,0,499917,0,0,0,0
SLV,San miguel,2018,494918,9998,0,0,0,504916,0,0,0,0
SLV,San miguel,2019,310038,126325,85901,0,0,522264,85901,0.164478118346277,0.054826039448759,0.0182753464829197
SLV,Santa Ana,2020,259133,271186,60264,12053,0,602636,72317,0.120001128376001,0.0466671976671379,0.0200002802502487
SLV,Santa Ana,2021,269051,289265,90395,12053,0,660764,102448,0.155044766361364,0.0577619240757668,0.0233075315510194
SLV,Santa Ana,2022,207393,280261,67263,5605,0,560522,72868,0.130000249767181,0.0466666190919655,0.0177776746992585
SLV,Santa ana,2017,536232,53034,0,0,0,589266,0,0,0,0
SLV,Santa ana,2018,536232,53034,0,0,0,589266,0,0,0,0
SLV,Sonsonate,2020,281220,187480,52078,0,0,520778,52078,0.100000384040801,0.0333334613469335,0.0111111537823112
SLV,Sonsonate,2021,260389,234350,78117,5027,0,577883,83144,0.143876874730698,0.0508586224777911,0.018885983648747
SLV,Sonsonate,2022,191036,236282,70382,5027,0,502727,75409,0.149999900542442,0.0533331211572086,0.0199998099255549
SLV,Usulutan,2017,329925,44990,0,0,0,374915,0,0,0,0
SLV,Usulutan,2018,326176,52488,0,0,0,378664,0,0,0,0
SLV,Usulutan,2019,170400,152995,95622,38249,0,457266,133871,0.292763949211181,0.125470368086263,0.0604117127060009
SLV,Usulután,2020,270425,77264,38632,0,0,386321,38632,0.0999997411479055,0.0333332470493018,0.0111110823497673
SLV,Usulután,2021,251109,157380,57948,10492,0,476929,68440,0.143501443611104,0.0551668417451375,0.0232776320537811
SLV,Usulután,2022,129401,157380,52460,10492,0,349733,62952,0.180000171559447,0.0700000667175626,0.0300000285932411
SOM,Adan yabaal,2017,32937,10201,6801,0,0,49939,6801,0.136186147099461,0.0453953823664871,0.0151317941221624
SOM,Adan yabaal,2018,32985,11334,0,0,0,44319,0,0,0,0
SOM,Adan yabaal,2019,28394,10222,1514,0,0,40130,1514,0.0377273859955146,0.0125757953318382,0.0041919317772794
SOM,Adan yabaal,2020,32649,5694,711,0,0,39054,711,0.018205561530189,0.00606852051006299,0.002022840170021
SOM,Adan yabaal,2021,26179,7200,4600,0,0,37979,4600,0.121119566075989,0.0403731886919964,0.0134577295639988
SOM,Afgooye,2017,231296,57277,26252,0,0,314825,26252,0.0833860080997379,0.027795336033246,0.00926511201108199
SOM,Afgooye,2018,232338,90510,7160,0,0,330008,7160,0.0216964437225764,0.00723214790752547,0.00241071596917516
SOM,Afgooye,2019,239181,131418,23655,7885,0,402139,31540,0.078430592407103,0.0326794135029596,0.0152503929680478
SOM,Afgooye,2020,147402,47003,22043,4603,0,221051,26646,0.12054231828854,0.0471218557406813,0.0203346738987835
SOM,Afgooye,2021,127731,47300,30800,2800,0,208631,33600,0.161049891914433,0.0581569054135451,0.0223680405436712
SOM,Afmadow,2017,162680,41396,22423,0,0,226499,22423,0.0989982295727575,0.0329994098575858,0.0109998032858619
SOM,Afmadow,2018,161909,31047,9789,160,0,202905,9949,0.0490327986003302,0.0166071149881307,0.00571093752139069
SOM,Afmadow,2019,151835,25306,18076,3615,0,198832,21691,0.109092097851452,0.0424244253104799,0.018181736899046
SOM,Afmadow,2020,130496,34458,17970,3680,0,186604,21650,0.116021092795438,0.0452473330332326,0.0194648679675796
SOM,Afmadow,2021,120286,28600,27000,1500,0,177386,28500,0.160666568951327,0.0563742347197637,0.02067055273058
SOM,Awdal,2021,366849,125840,54090,25410,0,572189,79500,0.138940105454666,0.0611161696572286,0.0302405906673028
SOM,Awdal,2022,372789,152600,115580,19010,0,659979,134590,0.203930731129324,0.0775782259738567,0.0322602857228959
SOM,Baardheere,2017,127716,42572,30155,7095,0,207538,37250,0.179485202709865,0.071223904377351,0.0313383037751587
SOM,Baardheere,2018,150776,40798,10643,0,0,202217,10643,0.0526315789473684,0.0175438596491228,0.00584795321637427
SOM,Baardheere,2019,100274,62365,13451,3669,0,179759,17120,0.0952386250479809,0.0385497619961541,0.0173856230966028
SOM,Baardheere,2020,72816,35397,10992,1365,0,120570,12357,0.102488181139587,0.0379364684415692,0.0151613170772166
SOM,Baardheere,2021,64333,25800,15800,1500,0,107433,17300,0.161030595813205,0.0583309287338776,0.0225463518864988
SOM,Badhaadhe,2017,38201,14606,10112,0,0,62919,10112,0.160714569525898,0.0535715231752995,0.0178571743917665
SOM,Badhaadhe,2018,44381,7865,8427,0,0,60673,8427,0.138892093682528,0.0462973645608425,0.0154324548536142
SOM,Badhaadhe,2019,35513,6194,7433,1652,0,50792,9085,0.178866750669397,0.0704638525752087,0.0307156857597872
SOM,Badhaadhe,2020,37175,7812,4327,100,0,49414,4427,0.0895899947383333,0.0305379042376654,0.0106290165180358
SOM,Badhaadhe,2021,34256,8400,6100,700,0,49456,6800,0.137495956001294,0.0505499838240052,0.0199953269348287
SOM,Baki,2017,72664,27793,21315,993,0,122765,22308,0.181713028957765,0.0632672178552519,0.0228865447535264
SOM,Baki,2018,67820,28019,15502,1938,0,113279,17440,0.15395616133617,0.0570214544031403,0.0228089741062137
SOM,Baki,2019,35734,58565,17867,2978,0,115144,20845,0.181034183283541,0.0689658167164594,0.0287359982090059
SOM,Baki,2020,70222,28756,7715,5208,0,111901,12923,0.115486009955228,0.054009049665925,0.0283454918980964
SOM,Baki,2021,63957,25781,11899,4958,0,106595,16857,0.158140625732914,0.0682177087730819,0.033075347499101
SOM,Bakool,2021,339297,91340,63640,17580,0,511857,81220,0.15867713052669,0.0643408868753057,0.029079302313819
SOM,Bakool,2022,248147,118670,151910,114670,13430,646827,280010,0.432897822756317,0.217234799000866,0.12564925912699
SOM,Balcad,2017,181833,44575,33962,0,0,260370,33962,0.130437454391827,0.0434791514639423,0.0144930504879808
SOM,Balcad,2018,186790,50943,5367,0,0,243100,5367,0.0220773344302756,0.00735911147675854,0.00245303715891951
SOM,Balcad,2019,173376,80345,21143,6343,0,281207,27486,0.0977429438100759,0.0400997604374476,0.0183791062574308
SOM,Balcad,2020,144755,43467,16186,2779,0,207187,18965,0.0915356658477607,0.0349828898531279,0.0146416307758477
SOM,Balcad,2021,117933,43600,32300,3600,0,197433,35900,0.181833837301768,0.0666892903753003,0.0262817709749074
SOM,Banadir,2017,1188164,511571,181525,33005,0,1914265,214530,0.112069123136034,0.0431035758720275,0.0181993262862422
SOM,Banadir,2018,1468703,455888,188667,29820,4970,2148048,223457,0.104027936061019,0.0408459215064095,0.0182427642833556
SOM,Banadir,2019,1353187,544575,148521,49507,0,2095790,198028,0.0944884745131907,0.0393701977138295,0.0183727589331204
SOM,Banadir,2020,1627659,495393,322246,49700,0,2494998,371946,0.149076672606551,0.0563321760845767,0.0232040266164542
SOM,Banadir,2021,1965842,538100,449130,90400,0,3043472,539530,0.17727450753613,0.068992475260711,0.0295981402526822
SOM,Banadir,2022,1920642,716030,672260,269770,45200,3623902,987230,0.27242182597653,0.123936390480022,0.0661699277003996
SOM,Bandarbeyla,2017,9443,4180,3715,2167,0,19505,5882,0.301563701614971,0.137554473211997,0.070540317297559
SOM,Bandarbeyla,2018,9908,4190,3870,1393,0,19361,5263,0.271835132482826,0.114594631819982,0.0541868246015759
SOM,Bandarbeyla,2019,9858,6858,1572,0,0,18288,1572,0.0859580052493438,0.0286526684164479,0.00955088947214931
SOM,Bandarbeyla,2020,10216,3856,1956,808,0,16836,2764,0.164172012354479,0.0707214698661598,0.0342388004540535
SOM,Bandarbeyla,2021,8223,3700,3900,1100,0,16923,5000,0.295455888435857,0.120152061297248,0.0544951972003913
SOM,Baraawe,2017,59304,12592,17777,4444,0,94117,22221,0.236099748185769,0.0944391909361044,0.0419725802281557
SOM,Baraawe,2018,59048,24954,21481,4444,0,109927,25925,0.23583832907293,0.0920883859288437,0.0396798683570814
SOM,Baraawe,2019,66449,30009,715,0,0,97173,715,0.00735801097012545,0.00245267032337515,0.000817556774458383
SOM,Baraawe,2020,46530,9513,5232,1300,0,62575,6532,0.1043867359169,0.0417206019443335,0.0185235495183558
SOM,Baraawe,2021,45143,10900,5100,400,0,61543,5500,0.0893684090798304,0.0319559765800606,0.012096330117876
SOM,Bari,2021,669261,226410,180960,15930,0,1092561,196890,0.18020961758657,0.0649300130610556,0.0248834313751513
SOM,Bari,2022,690111,279880,247750,70460,0,1288201,318210,0.247018904658512,0.100571779300487,0.0456786893763732
SOM,Bay,2021,623833,262830,286110,83670,0,1256443,369780,0.294307023876133,0.120299926061111,0.0548983651997478
SOM,Bay,2022,626683,250140,385280,308440,96250,1666793,789970,0.473946074887524,0.258162431287708,0.1656734419531
SOM,Baydhaba,2017,176780,188987,89994,59979,0,515740,149973,0.290791871873425,0.135696281071858,0.0710758650999858
SOM,Baydhaba,2018,227289,186859,104861,7380,0,526389,112241,0.213228239951823,0.0757494299209647,0.0283653765983374
SOM,Baydhaba,2019,265482,130491,130491,31498,0,557962,161989,0.29032263845925,0.115591503841958,0.0510753619621249
SOM,Baydhaba,2020,329203,149592,114201,28139,0,621135,142340,0.229161132443028,0.0914878944727528,0.0405631983743022
SOM,Baydhaba,2021,320437,118300,124100,32400,0,595237,156500,0.26292048377369,0.105784194642918,0.047357420470987
SOM,Belet weyne,2017,162043,56586,77621,35282,0,331532,112903,0.340549328571601,0.14899014273132,0.0733125141598532
SOM,Belet weyne,2018,161228,56002,49395,21169,1921,289715,72485,0.250194156326045,0.112174608379499,0.0580493856989724
SOM,Belet weyne,2019,164615,77163,61731,7716,0,311225,69447,0.223140814523255,0.0826443891075588,0.0330575414357244
SOM,Belet weyne,2020,164156,57963,38078,10676,0,270873,48754,0.17998840785165,0.0731339040805101,0.0331364801134767
SOM,Belet weyne,2021,155351,51600,43400,7500,0,257851,50900,0.197400824507177,0.0754957966681016,0.0316289467776179
SOM,Belet xaawo,2017,65013,25766,18286,831,0,109896,19117,0.173955375991847,0.0605056902283371,0.0218489400079267
SOM,Belet xaawo,2018,73142,19948,2399,0,0,95489,2399,0.0251233126328687,0.00837443754428957,0.00279147918142986
SOM,Belet xaawo,2019,77052,56184,1605,803,0,135644,2408,0.0177523517442718,0.00789075324624262,0.00394578619196
SOM,Belet xaawo,2020,47171,29131,8655,2132,0,87089,10787,0.123861796552952,0.0494475000669813,0.0219226563885476
SOM,Belet xaawo,2021,41852,20300,11400,1200,0,74752,12600,0.168557363013699,0.0615368150684932,0.0240796232876712
SOM,Berbera,2017,114405,59007,24641,8941,0,206994,33582,0.162236586567727,0.0684770250989562,0.032424450306128
SOM,Berbera,2018,100325,59152,39686,17601,0,216764,57287,0.264282814489491,0.115160574019056,0.0564310596880581
SOM,Berbera,2019,78676,80465,30398,10729,0,200268,41127,0.205359817844089,0.0863110099133827,0.0406754948369185
SOM,Berbera,2020,120598,49823,25269,9605,0,205295,34874,0.169872622323973,0.0722196513959587,0.0344701797684091
SOM,Berbera,2021,119497,45000,28700,10400,0,203597,39100,0.192046051759112,0.0810424515095999,0.038365551118686
SOM,Borama,2017,322873,83708,55686,0,0,462267,55686,0.120462849392234,0.0401542831307448,0.0133847610435816
SOM,Borama,2018,358748,83708,65412,3986,0,511854,69398,0.135581630699379,0.0477896691895215,0.0176604179229928
SOM,Borama,2019,250589,159104,87507,3978,0,501178,91485,0.182539935910994,0.0634924118776163,0.0229279816751733
SOM,Borama,2020,321938,114922,44570,23172,0,504602,67742,0.134248377929537,0.0600565726387661,0.0302235997655358
SOM,Borama,2021,305534,116800,67300,5500,0,495134,72800,0.147030904765175,0.0527130029446574,0.0200394685523964
SOM,Bossaso,2017,300522,164348,156679,33235,0,654784,189914,0.290040685172515,0.113599293812922,0.0491458082190293
SOM,Bossaso,2018,328696,164348,155011,32103,1396,681554,188510,0.276588502158303,0.109262557821293,0.0482536151859492
SOM,Bossaso,2019,308610,170923,80713,9496,0,569742,90209,0.158333070056271,0.0583334210923541,0.0231482944131827
SOM,Bossaso,2020,303563,126095,90726,23360,0,543744,114086,0.20981564854049,0.0842590140458255,0.0376333143701611
SOM,Bossaso,2021,260720,116800,149100,20700,0,547320,169800,0.310238982679237,0.116019878681576,0.0470778825306341
SOM,Bu'aale,2017,76290,26581,19617,0,0,122488,19617,0.16015446411077,0.0533848213702567,0.0177949404567522
SOM,Bu'aale,2018,94818,26929,9353,0,0,131100,9353,0.0713424866514111,0.0237808288838037,0.0079269429612679
SOM,Bu'aale,2019,82809,27603,18402,1022,0,129836,19424,0.149604115961675,0.0524918615278762,0.0192465024252818
SOM,Bu'aale,2020,52267,19503,10141,3428,0,85339,13569,0.159001160079214,0.0663901225309257,0.0310565314022116
SOM,Bu'aale,2021,54311,16800,11600,0,0,82711,11600,0.14024736733929,0.0467491224464299,0.0155830408154766
SOM,Bulo burto,2017,85889,32840,38719,17977,0,175425,56696,0.323192247399173,0.141889696451475,0.0700691970294365
SOM,Bulo burto,2018,88501,32833,29039,9680,0,160053,38719,0.241913616114662,0.10079786070864,0.0470392793498265
SOM,Bulo burto,2019,99783,34103,25262,2526,0,161674,27788,0.171876739611811,0.0625002577202683,0.0243054266954214
SOM,Bulo burto,2020,71812,17052,12300,1291,0,102455,13591,0.132653360011712,0.0484180046524491,0.0189394802054018
SOM,Bulo burto,2021,63980,18300,13000,700,0,95980,13700,0.14273807043134,0.0500104188372578,0.0182908476302933
SOM,Burco,2017,294627,161124,92071,13811,0,561633,105882,0.18852524691391,0.071038679469808,0.0291441801556058
SOM,Burco,2018,280816,156520,55242,9207,2590,504375,67039,0.132914993804213,0.0538131350681537,0.0254175960346964
SOM,Burco,2019,246942,149929,74964,8819,0,480654,83783,0.174310418721159,0.0642194454500188,0.0254837968453168
SOM,Burco,2020,383910,114597,79720,14947,0,593174,94667,0.159593980855533,0.0615974402114725,0.0261321111324652
SOM,Burco,2021,283649,124300,109800,25400,0,543149,135200,0.248918804968802,0.0985610455571737,0.0432457555641065
SOM,Burtinle,2017,40927,20876,18190,7796,0,87789,25986,0.296005194272631,0.128269676914724,0.0624907448541389
SOM,Burtinle,2018,48073,20737,11693,2599,0,83102,14292,0.171981420423095,0.0677520797734511,0.0295339863460968
SOM,Burtinle,2019,43595,23946,3070,1228,0,71839,4298,0.0598282270076143,0.025640668717549,0.0123455071603014
SOM,Burtinle,2020,41364,17835,9114,1529,0,69842,10643,0.152386815956015,0.0580930290274238,0.0242292921483094
SOM,Burtinle,2021,33592,14700,11000,3300,0,62592,14300,0.228463701431493,0.0937286980231766,0.0429589865939559
SOM,Buuhoodle,2017,68807,41284,23449,7537,0,141077,30986,0.219638920589465,0.091021215364659,0.0422125663447778
SOM,Buuhoodle,2018,69092,46750,15912,5025,0,136779,20937,0.153071743469392,0.0632699464099021,0.0292540034167038
SOM,Buuhoodle,2019,52752,61927,20642,0,0,135321,20642,0.152540995115318,0.0508469983717728,0.0169489994572576
SOM,Buuhoodle,2020,73651,25681,12841,2572,0,114745,15413,0.134323935683472,0.052246285241187,0.022396521755971
SOM,Buuhoodle,2021,60473,24700,22400,2600,0,110173,25000,0.226915850525991,0.0835050329935647,0.0330792884322333
SOM,Buur hakaba,2017,112403,45356,49300,35496,0,242555,84796,0.349594937230731,0.165312334659493,0.0876245708304417
SOM,Buur hakaba,2018,141983,35496,49300,0,0,226779,49300,0.217392262952037,0.072464087650679,0.0241546958835597
SOM,Buur hakaba,2019,94872,26923,28205,15385,0,165385,43590,0.263566828914351,0.118864064657214,0.0602936582318026
SOM,Buur hakaba,2020,108998,34041,18343,2523,0,163905,20866,0.127305451328513,0.0475661714611106,0.0192760711658854
SOM,Buur hakaba,2021,98859,24000,18400,2500,0,143759,20900,0.145382202157778,0.05425747257563,0.0219503165405683
SOM,Cabudwaaq,2017,76469,68518,26509,10196,0,181692,36705,0.202017700283997,0.086044881814646,0.0411520595293133
SOM,Cabudwaaq,2018,72391,68758,27515,3057,0,171721,30572,0.178032972088446,0.0652783682057912,0.0257154855194699
SOM,Cabudwaaq,2019,84903,101287,5958,1490,0,193638,7448,0.0384635247213873,0.0153860984586359,0.0068386485205498
SOM,Cabudwaaq,2020,69356,39008,21176,3344,0,132884,24520,0.184521838596069,0.0698955479967491,0.0288906949754004
SOM,Cabudwaaq,2021,72149,27800,21000,2700,0,123649,23700,0.191671586506967,0.0711691966776925,0.0285755107872553
SOM,Cadaado,2017,99783,31337,29805,12959,0,173884,42764,0.245934070989855,0.10682025564936,0.0521682398738367
SOM,Cadaado,2018,92007,31866,29805,6479,0,160157,36284,0.226552695167867,0.0890022498756429,0.0386572065050059
SOM,Cadaado,2019,63755,49708,8645,1081,0,123189,9726,0.0789518544675255,0.0292423295369987,0.0116974729886597
SOM,Cadaado,2020,51273,24002,9992,1549,0,86816,11541,0.132936325101364,0.0502595527706106,0.0207181471925298
SOM,Cadaado,2021,50126,20200,11600,1300,0,83226,12900,0.154999639535722,0.0568732527495414,0.0224288884082699
SOM,Cadale,2017,72818,21724,14772,0,0,109314,14772,0.13513365168231,0.0450445505607699,0.0150148501869233
SOM,Cadale,2018,72674,25200,0,0,0,97874,0,0,0,0
SOM,Cadale,2019,62774,23436,3348,0,0,89558,3348,0.0373835949887224,0.0124611983295741,0.00415373277652471
SOM,Cadale,2020,55899,9857,1429,0,0,67185,1429,0.0212696286373446,0.00708987621244822,0.00236329207081607
SOM,Cadale,2021,44228,12600,8100,0,0,64928,8100,0.124753573188763,0.0415845243962543,0.0138615081320848
SOM,Caluula,2017,30861,21448,15186,3429,0,70924,18615,0.262464046021093,0.103603857650443,0.0452785140901998
SOM,Caluula,2018,31831,21619,11757,6858,0,72065,18615,0.258308471518768,0.1178241864983,0.060422303938574
SOM,Caluula,2019,27433,22944,4489,1496,0,56362,5985,0.106188566764842,0.0442437576144684,0.0206462983333925
SOM,Caluula,2020,32613,15147,8315,3263,0,59338,11578,0.195119484984327,0.0833698473153797,0.040009961763307
SOM,Caluula,2021,31566,12900,10900,700,0,56066,11600,0.206899011878857,0.0731280990261478,0.0271505408308462
SOM,Caynabo,2017,29540,16542,17133,8271,0,71486,25404,0.355370282293036,0.157023752902666,0.0780525790597693
SOM,Caynabo,2018,28949,14179,17133,8271,0,68532,25404,0.370688145683768,0.163792097122512,0.0814169536372303
SOM,Caynabo,2019,11665,19442,17109,2333,0,50549,19442,0.384616906368079,0.143590047940282,0.0581196243029316
SOM,Caynabo,2020,35645,11693,5873,3451,0,56662,9324,0.164554728036427,0.0751532479145341,0.038585530573106
SOM,Caynabo,2021,29201,11600,12400,3200,0,56401,15600,0.276590840587933,0.111109141090879,0.0496445098491162
SOM,Ceel afweyn,2017,69130,30989,22989,14993,0,138101,37982,0.275030593551097,0.127865354583481,0.0667474449054597
SOM,Ceel afweyn,2018,76213,31419,26987,13993,0,148612,40980,0.275751621672543,0.123303187719251,0.062025049569797
SOM,Ceel afweyn,2019,63171,65555,25030,9535,0,163291,34565,0.211677312282979,0.0900233325780355,0.0429839298484845
SOM,Ceel afweyn,2020,79652,33807,16375,8450,0,138284,24825,0.179521853576697,0.0802093276638416,0.0403155824245755
SOM,Ceel afweyn,2021,64289,28500,32800,12200,0,137789,45000,0.326586302244737,0.138375825839992,0.0658010920078284
SOM,Ceel barde,2017,56606,13008,20695,9461,0,99770,30156,0.302255186929939,0.132361097190204,0.06519327787244
SOM,Ceel barde,2018,56510,17223,591,0,0,74324,591,0.00795167106183736,0.00265055702061245,0.000883519006870818
SOM,Ceel barde,2019,54740,24260,0,0,0,79000,0,0,0,0
SOM,Ceel barde,2020,43203,7184,4328,967,0,55682,5295,0.0950935670414137,0.0374866803156017,0.0163547765286209
SOM,Ceel barde,2021,41227,7300,4800,600,0,53927,5400,0.100135368182914,0.0370871734010792,0.0148348693604317
SOM,Ceel buur,2017,62708,29361,17558,10033,0,119660,27591,0.230578305198061,0.1048080673018,0.0535684439244526
SOM,Ceel buur,2018,62708,29386,15886,6689,0,114669,22575,0.196870993904194,0.0850680364062359,0.0413189266497484
SOM,Ceel buur,2019,42160,39148,8281,0,0,89589,8281,0.0924332228286955,0.0308110742762318,0.0102703580920773
SOM,Ceel buur,2020,45090,21142,9910,1321,0,77463,11231,0.144985347843487,0.0540128835702206,0.0217939173827792
SOM,Ceel buur,2021,42370,16800,10600,2400,0,72170,13000,0.180130248025495,0.0711283543485289,0.0310994103428633
SOM,Ceel dheer,2017,73613,36051,28566,13184,0,151414,41750,0.275734080071856,0.12093553656421,0.0596612965482423
SOM,Ceel dheer,2018,74712,36073,29665,4395,0,144845,34060,0.235147916738583,0.0884968989839714,0.0362418063753975
SOM,Ceel dheer,2019,73133,39142,12360,0,0,124635,12360,0.0991695751594656,0.0330565250531552,0.0110188416843851
SOM,Ceel dheer,2020,52505,19309,9228,729,0,81771,9957,0.121766885570679,0.0435606755451199,0.0165013676405246
SOM,Ceel dheer,2021,42823,18300,14200,3100,0,78423,17300,0.220598548895095,0.0867092562131007,0.0376873564586353
